FECHA,TMAX,TMIN,NOMBRE
2031-12-09,,5,MARIANO MORENO AERO
2031-12-09,14.6,8.8,MENDOZA AERO
2031-12-09,,7.3,MENDOZA OBSERVATORIO
2031-12-09,18.6,10.4,MERCEDES AERO (CTES)
2031-12-09,,5.4,MERLO AERO
2031-12-09,14.8,9.5,METAN
2031-12-09,17.4,9.3,MONTE CASEROS AERO
2031-12-09,11.8,4.8,MORON AERO
2031-12-09,17.5,-0.7,NEUQUEN AERO
2031-12-09,10,4.4,NUEVE DE JULIO
2031-12-09,19.5,11.2,OBERA
2031-12-09,11.5,4.2,OLAVARRIA AERO
2031-12-09,23.5,15.3,ORAN AERO
2031-12-09,17.7,9.1,PARANA AERO
2031-12-09,13.7,1.8,PASO DE INDIOS
2031-12-09,16.2,10.5,PASO DE LOS LIBRES AERO
2031-12-09,10.8,2.1,PEHUAJO AERO
2031-12-09,10.3,-2.9,PERITO MORENO AERO
2031-12-09,11.6,0.9,PIGUE AERO
2031-12-09,17.2,8,PILAR OBSERVATORIO
2031-12-09,19.5,11.3,POSADAS AERO
2031-12-09,22,14.2,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2031-12-09,13.5,0.2,PUERTO DESEADO AERO
2031-12-09,15.2,-0.8,PUERTO MADRYN AERO
2031-12-09,12.5,6.4,PUNTA INDIO B.A.
2031-12-09,18,8.7,RAFAELA AERO
2031-12-09,20.5,12.3,RECONQUISTA AERO
2031-12-09,19.9,11.5,RESISTENCIA AERO
2031-12-09,14.9,6.2,RIO CUARTO AERO
2031-12-09,8,2.5,RIO GALLEGOS AERO
2031-12-09,8.8,3.7,RIO GRANDE B.A.
2031-12-09,23,16.3,RIVADAVIA
2031-12-09,15.8,7.2,ROSARIO AERO
2031-12-09,15.4,7,SALTA AERO
2031-12-09,15.8,-3.8,SAN ANTONIO OESTE AERO
2031-12-09,12,7.1,SAN FERNANDO AERO
2031-12-09,14.7,8.2,SAN JUAN AERO
2031-12-09,11.8,2.3,SAN JULIAN AERO
2031-12-09,16.5,8.4,SAN LUIS AERO
2031-12-09,16.4,7.6,SAN MARTIN (MZA)
2031-12-09,13,6.8,SAN RAFAEL AERO
2031-12-09,11.2,-1,SANTA CRUZ AERO
2031-12-09,13.8,-0.4,SANTA ROSA AERO
2031-12-09,17.7,8,SANTA ROSA DE CONLARA AERO
2031-12-09,20.8,15,SANTIAGO DEL ESTERO AERO
2031-12-09,18.2,10,SAUCE VIEJO AERO
2031-12-09,18.6,9,SUNCHALES AERO
2031-12-09,11.5,3.7,TANDIL AERO
2031-12-09,22.5,13.4,TARTAGAL AERO
2031-12-09,17.5,12.8,TERMAS DE RIO HONDO AERO
2031-12-09,15,7.5,TINOGASTA
2031-12-09,15.7,-2.2,TRELEW AERO
2031-12-09,13,2,TRENQUE LAUQUEN
2031-12-09,11.8,4.6,TRES ARROYOS
2031-12-09,15.9,10.6,TUCUMAN AERO
2031-12-09,9.1,5.9,USHUAIA AERO
2031-12-09,9.4,-1,USPALLATA
2031-12-09,14.5,4,VENADO TUERTO AERO
2031-12-09,17.2,-3.1,VICTORICA
2031-12-09,15.8,-1.5,VIEDMA AERO
2031-12-09,19.8,11.8,VILLA DE MARIA DEL RIO SECO
2031-12-09,19.3,5,VILLA DOLORES AERO
2031-12-09,9.7,3.1,VILLA GESELL AERO
2031-12-09,15.2,3.4,VILLA REYNOLDS AERO
2031-11-29,14.2,8.3,AEROPARQUE AERO
2031-11-29,9.4,4.9,AZUL AERO
2031-11-29,15.5,4.6,BAHIA BLANCA AERO
2031-11-29,10.9,0.9,BARILOCHE AERO
2031-11-29,-14.5,-23.1,BASE BELGRANO II
2031-11-29,-2.4,-5.7,BASE CARLINI (EX JUBANY)
2031-11-29,-2.6,-10.8,BASE ESPERANZA
2031-11-29,-1.8,-16.9,BASE MARAMBIO
2031-11-29,0.4,-4.4,BASE ORCADAS
2031-11-29,-8.5,-17.5,BASE SAN MARTIN
2031-11-29,11.2,5.6,BENITO JUAREZ
2031-11-29,20.1,13,BERNARDO DE IRIGOYEN AERO
2031-11-29,10.3,4.8,BOLIVAR AERO
2031-11-29,18.1,8.5,BUENOS AIRES OBSERVATORIO
2031-11-29,17.5,3.3,CAMPO DE MAYO AERO
2031-11-29,22.9,4.9,CATAMARCA AERO
2031-11-29,23,5,CERES AERO
2031-11-29,21.2,4.4,CHAMICAL AERO
2031-11-29,13,2.4,CHAPELCO AERO
2031-11-29,21.5,5.1,CHEPES
2031-11-29,19,1.2,CHILECITO AERO
2031-11-29,15,0.5,COMODORO RIVADAVIA AERO
2031-11-29,18.5,4.2,CONCORDIA AERO
2031-11-29,19.4,2.9,CORDOBA AERO
2031-11-29,19.9,7.9,CORDOBA OBSERVATORIO
2031-11-29,16.2,4.5,CORONEL SUAREZ AERO
2031-11-29,24.1,13,CORRIENTES AERO
2031-11-29,13,5.6,DOLORES AERO
2031-11-29,12.6,2,EL BOLSON AERO
2031-11-29,7.4,-5.1,EL CALAFATE AERO
2031-11-29,17.6,5,EL PALOMAR AERO
2031-11-29,,2.5,ESCUELA DE AVIACION MILITAR AERO
2031-11-29,10.7,-1.3,ESQUEL AERO
2031-11-29,17,5.3,EZEIZA AERO
2031-11-29,22.1,16,FORMOSA AERO
2031-11-29,13.2,5,GENERAL PICO AERO
2031-11-29,8.5,-3.5,GOBERNADOR GREGORES AERO
2031-11-29,18.4,4.8,GUALEGUAYCHU AERO
2031-11-29,24.1,14,IGUAZU AERO
2031-11-29,23,12,ITUZAINGO
2031-11-29,17.6,-2.7,JACHAL
2031-11-29,22,6.1,JUJUY AERO
2031-11-29,21.9,7.1,JUJUY U N
2031-11-29,19.1,2,JUNIN AERO
2031-11-29,16.5,2.6,LA PLATA AERO
2031-11-29,18.5,-6.8,LA QUIACA OBSERVATORIO
2031-11-29,22.5,2.5,LA RIOJA AERO
2031-11-29,20.6,0.9,LABOULAYE AERO
2031-11-29,13,5,LAS FLORES
2031-11-29,26.4,14.8,LAS LOMITAS
2031-11-29,11.8,0,MALARGUE AERO
2031-11-29,10.5,-2,MAQUINCHAO
2031-11-29,9.2,4,MAR DEL PLATA AERO
2031-11-29,20.2,2.4,MARCOS JUAREZ AERO
2031-11-29,,5,MARIANO MORENO AERO
2031-11-29,19.2,2.7,MENDOZA AERO
2031-11-29,,4.2,MENDOZA OBSERVATORIO
2031-11-29,22.2,7.2,MERCEDES AERO (CTES)
2031-11-29,,5,MERLO AERO
2031-11-29,22.2,5,METAN
2031-11-29,18.2,5.1,MONTE CASEROS AERO
2031-11-29,17.2,5.2,MORON AERO
2031-11-29,18.2,4,NEUQUEN AERO
2031-11-29,13.4,5.2,NUEVE DE JULIO
2031-11-29,21,13,OBERA
2031-11-29,9.6,4.3,OLAVARRIA AERO
2031-11-29,25.5,15.1,ORAN AERO
2031-11-29,19.3,4.6,PARANA AERO
2031-11-29,13.2,3.3,PASO DE INDIOS
2031-11-29,18,8.3,PASO DE LOS LIBRES AERO
2031-11-29,11.8,5.3,PEHUAJO AERO
2031-11-29,9.5,-2.9,PERITO MORENO AERO
2031-11-29,14.6,5.3,PIGUE AERO
2031-11-29,20.2,3.4,PILAR OBSERVATORIO
2031-11-29,23,13.1,POSADAS AERO
2031-11-29,21.8,14.1,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2031-11-29,10.4,-3,PUERTO DESEADO AERO
2031-11-29,11,2.4,PUERTO MADRYN AERO
2031-11-29,15,4,PUNTA INDIO B.A.
2031-11-29,20.5,4,RAFAELA AERO
2031-11-29,22.7,7.2,RECONQUISTA AERO
2031-11-29,23.3,14.1,RESISTENCIA AERO
2031-11-29,18.6,5.1,RIO CUARTO AERO
2031-11-29,7.6,-3.2,RIO GALLEGOS AERO
2031-11-29,8.1,0.6,RIO GRANDE B.A.
2031-11-29,27,9.3,RIVADAVIA
2031-11-29,18.7,5.1,ROSARIO AERO
2031-11-29,22.2,3.6,SALTA AERO
2031-11-29,11,1.3,SAN ANTONIO OESTE AERO
2031-11-29,17.6,4.1,SAN FERNANDO AERO
2031-11-29,19,-0.5,SAN JUAN AERO
2031-11-29,10,-2.9,SAN JULIAN AERO
2031-11-29,19.6,7.9,SAN LUIS AERO
2031-11-29,17.8,2.7,SAN MARTIN (MZA)
2031-11-29,15,3.6,SAN RAFAEL AERO
2031-11-29,5.2,-3.6,SANTA CRUZ AERO
2031-11-29,17.8,5.6,SANTA ROSA AERO
2031-11-29,19.8,-2,SANTA ROSA DE CONLARA AERO
2031-11-29,23.5,4.3,SANTIAGO DEL ESTERO AERO
2031-11-29,20.7,6.5,SAUCE VIEJO AERO
2031-11-29,20.4,3.5,SUNCHALES AERO
2031-11-29,9,2.7,TANDIL AERO
2031-11-29,25.3,13.7,TARTAGAL AERO
2031-11-29,21.8,2.3,TERMAS DE RIO HONDO AERO
2031-11-29,22.5,2,TINOGASTA
2031-11-29,11.5,2,TRELEW AERO
2031-11-29,11.5,5.1,TRENQUE LAUQUEN
2031-11-29,15.8,5.2,TRES ARROYOS
2031-11-29,23.5,6.2,TUCUMAN AERO
2031-11-29,7.5,2.7,USHUAIA AERO
2031-11-29,16.2,1,USPALLATA
2031-11-29,19,2.5,VENADO TUERTO AERO
2031-11-29,18.3,3.6,VICTORICA
2031-11-29,11.3,5.5,VIEDMA AERO
2031-11-29,21.6,1.1,VILLA DE MARIA DEL RIO SECO
2031-11-29,20.6,3.2,VILLA DOLORES AERO
2031-11-29,11.2,1.8,VILLA GESELL AERO
2031-11-29,19.2,-1.5,VILLA REYNOLDS AERO
2031-11-19,12.2,8.2,AEROPARQUE AERO
2031-11-19,11,-0.7,AZUL AERO
2031-11-19,13.3,-0.2,BAHIA BLANCA AERO
2031-11-19,8.7,1.3,BARILOCHE AERO
2031-11-19,-22.6,-30.9,BASE BELGRANO II
2031-11-19,-0.3,-2.5,BASE CARLINI (EX JUBANY)
2031-11-19,4,-4.3,BASE ESPERANZA
2031-11-19,1.1,-5.2,BASE MARAMBIO
2031-11-19,0.7,-4.9,BASE ORCADAS
2031-11-19,1.4,-8.9,BASE SAN MARTIN
2031-11-19,10.7,-0.5,BENITO JUAREZ
2031-11-19,19.6,13.5,BERNARDO DE IRIGOYEN AERO
2031-11-19,12.1,2.5,BOLIVAR AERO
2031-11-19,12.9,6.8,BUENOS AIRES OBSERVATORIO
2031-11-19,13.1,3.9,CAMPO DE MAYO AERO
2031-11-19,22.8,7.4,CATAMARCA AERO
2031-11-19,21.4,5.4,CERES AERO
2031-11-19,19,6.4,CHAMICAL AERO
2031-11-19,9,-0.5,CHAPELCO AERO
2031-11-19,17.9,7.2,CHEPES
2031-11-19,16.7,2,CHILECITO AERO
2031-11-19,12,0.9,COMODORO RIVADAVIA AERO
2031-11-19,17.8,4,CONCORDIA AERO
2031-11-19,17.9,2.4,CORDOBA AERO
2031-11-19,18,5.5,CORDOBA OBSERVATORIO
2031-11-19,12.1,-1.5,CORONEL SUAREZ AERO
2031-11-19,20.5,11.7,CORRIENTES AERO
2031-11-19,11.2,0.6,DOLORES AERO
2031-11-19,6.5,1.2,EL BOLSON AERO
2031-11-19,-0.1,-3.6,EL CALAFATE AERO
2031-11-19,13.5,6.2,EL PALOMAR AERO
2031-11-19,,0,ESCUELA DE AVIACION MILITAR AERO
2031-11-19,7,-0.2,ESQUEL AERO
2031-11-19,12.6,2,EZEIZA AERO
2031-11-19,16.7,12.6,FORMOSA AERO
2031-11-19,18.5,3.9,GENERAL PICO AERO
2031-11-19,4,-2.5,GOBERNADOR GREGORES AERO
2031-11-19,15.1,3.9,GUALEGUAYCHU AERO
2031-11-19,23.2,16.7,IGUAZU AERO
2031-11-19,22,12.5,ITUZAINGO
2031-11-19,15.8,-5.1,JACHAL
2031-11-19,22,7.7,JUJUY AERO
2031-11-19,20.8,9.7,JUJUY U N
2031-11-19,15.7,5,JUNIN AERO
2031-11-19,11.9,1.4,LA PLATA AERO
2031-11-19,18.5,-4.8,LA QUIACA OBSERVATORIO
2031-11-19,20.6,4.3,LA RIOJA AERO
2031-11-19,18.7,1.6,LABOULAYE AERO
2031-11-19,12,3,LAS FLORES
2031-11-19,23.2,14.8,LAS LOMITAS
2031-11-19,15.7,-3.8,MALARGUE AERO
2031-11-19,8.3,0.4,MAQUINCHAO
2031-11-19,10.1,2.3,MAR DEL PLATA AERO
2031-11-19,17.5,3.4,MARCOS JUAREZ AERO
2031-11-19,,3.2,MARIANO MORENO AERO
2031-11-19,16.3,1.5,MENDOZA AERO
2031-11-19,,1.4,MENDOZA OBSERVATORIO
2031-11-19,21,6.5,MERCEDES AERO (CTES)
2031-11-19,,4,MERLO AERO
2031-11-19,19,9,METAN
2031-11-19,18.5,5.7,MONTE CASEROS AERO
2031-11-19,13,4.8,MORON AERO
2031-11-19,13.6,5.7,NEUQUEN AERO
2031-11-19,14.6,5.7,NUEVE DE JULIO
2031-11-19,20,12,OBERA
2031-11-19,11,0.3,OLAVARRIA AERO
2031-11-19,23.9,14.1,ORAN AERO
2031-11-19,17.7,4.5,PARANA AERO
2031-11-19,10.5,-0.4,PASO DE INDIOS
2031-11-19,19.5,6,PASO DE LOS LIBRES AERO
2031-11-19,15.2,4.1,PEHUAJO AERO
2031-11-19,6.3,-1.3,PERITO MORENO AERO
2031-11-19,12.2,2.8,PIGUE AERO
2031-11-19,18.2,4.7,PILAR OBSERVATORIO
2031-11-19,22.3,13.3,POSADAS AERO
2031-11-19,19.8,10.9,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2031-11-19,7.2,1.1,PUERTO DESEADO AERO
2031-11-19,13.4,4.2,PUERTO MADRYN AERO
2031-11-19,11.2,4.5,PUNTA INDIO B.A.
2031-11-19,18.6,4.5,RAFAELA AERO
2031-11-19,21,5.6,RECONQUISTA AERO
2031-11-19,21.9,12,RESISTENCIA AERO
2031-11-19,17.4,4.6,RIO CUARTO AERO
2031-11-19,2.3,-4.8,RIO GALLEGOS AERO
2031-11-19,3.8,-1.6,RIO GRANDE B.A.
2031-11-19,24,13.3,RIVADAVIA
2031-11-19,16.8,5.2,ROSARIO AERO
2031-11-19,20.3,8.4,SALTA AERO
2031-11-19,14.2,5,SAN ANTONIO OESTE AERO
2031-11-19,12.6,7.7,SAN FERNANDO AERO
2031-11-19,18.6,0,SAN JUAN AERO
2031-11-19,5,-0.6,SAN JULIAN AERO
2031-11-19,17.4,7.1,SAN LUIS AERO
2031-11-19,16.9,1.5,SAN MARTIN (MZA)
2031-11-19,18.4,1.8,SAN RAFAEL AERO
2031-11-19,3.3,-2.3,SANTA CRUZ AERO
2031-11-19,17.8,1.8,SANTA ROSA AERO
2031-11-19,18.2,-1,SANTA ROSA DE CONLARA AERO
2031-11-19,21.2,2.8,SANTIAGO DEL ESTERO AERO
2031-11-19,19.2,6,SAUCE VIEJO AERO
2031-11-19,19.5,4.1,SUNCHALES AERO
2031-11-19,10.6,-2.7,TANDIL AERO
2031-11-19,22.4,8,TARTAGAL AERO
2031-11-19,19.4,4.8,TERMAS DE RIO HONDO AERO
2031-11-19,20,2.5,TINOGASTA
2031-11-19,14.2,-0.2,TRELEW AERO
2031-11-19,17,3.5,TRENQUE LAUQUEN
2031-11-19,12.6,-1.6,TRES ARROYOS
2031-11-19,19.5,6,TUCUMAN AERO
2031-11-19,4.9,-3.3,USHUAIA AERO
2031-11-19,18.3,-4.3,USPALLATA
2031-11-19,17,3.2,VENADO TUERTO AERO
2031-11-19,19.5,3.8,VICTORICA
2031-11-19,14,1.5,VIEDMA AERO
2031-11-19,18.5,-0.9,VILLA DE MARIA DEL RIO SECO
2031-11-19,17.5,3.2,VILLA DOLORES AERO
2031-11-19,10.6,1.8,VILLA GESELL AERO
2031-11-19,20.7,3,VILLA REYNOLDS AERO
2031-11-09,17,9.9,AEROPARQUE AERO
2031-11-09,11,0.5,AZUL AERO
2031-11-09,10.5,2.4,BAHIA BLANCA AERO
2031-11-09,3.4,-4.3,BARILOCHE AERO
2031-11-09,-18,-26.6,BASE BELGRANO II
2031-11-09,-0.8,-5,BASE CARLINI (EX JUBANY)
2031-11-09,0.5,-11.2,BASE ESPERANZA
2031-11-09,-0.3,-11.2,BASE MARAMBIO
2031-11-09,-3.8,-23.5,BASE ORCADAS
2031-11-09,-2.1,-8.2,BASE SAN MARTIN
2031-11-09,9.8,-0.5,BENITO JUAREZ
2031-11-09,18.5,13.8,BERNARDO DE IRIGOYEN AERO
2031-11-09,10.5,-0.5,BOLIVAR AERO
2031-11-09,17.2,8.7,BUENOS AIRES OBSERVATORIO
2031-11-09,15.4,4.6,CAMPO DE MAYO AERO
2031-11-09,20,10,CATAMARCA AERO
2031-11-09,20,10.4,CERES AERO
2031-11-09,16.3,6.5,CHAMICAL AERO
2031-11-09,5.6,-5.8,CHAPELCO AERO
2031-11-09,13.4,6.1,CHEPES
2031-11-09,12,7.8,CHILECITO AERO
2031-11-09,8.5,1.7,COMODORO RIVADAVIA AERO
2031-11-09,17.3,9.2,CONCORDIA AERO
2031-11-09,17,1.9,CORDOBA AERO
2031-11-09,18,7.2,CORDOBA OBSERVATORIO
2031-11-09,12.1,-1.8,CORONEL SUAREZ AERO
2031-11-09,18.5,13.9,CORRIENTES AERO
2031-11-09,11.4,3.1,DOLORES AERO
2031-11-09,1.6,-3.7,EL BOLSON AERO
2031-11-09,4.1,-1.1,EL CALAFATE AERO
2031-11-09,16,5.5,EL PALOMAR AERO
2031-11-09,,4.6,ESCUELA DE AVIACION MILITAR AERO
2031-11-09,2.7,-6.4,ESQUEL AERO
2031-11-09,15.1,5.5,EZEIZA AERO
2031-11-09,19.2,14.1,FORMOSA AERO
2031-11-09,14.2,4.2,GENERAL PICO AERO
2031-11-09,3.5,0,GOBERNADOR GREGORES AERO
2031-11-09,17,4.8,GUALEGUAYCHU AERO
2031-11-09,20.8,16.3,IGUAZU AERO
2031-11-09,19.4,14.8,ITUZAINGO
2031-11-09,11.2,4.1,JACHAL
2031-11-09,18,13.6,JUJUY AERO
2031-11-09,14.9,11.3,JUJUY U N
2031-11-09,15.9,4,JUNIN AERO
2031-11-09,14.6,4.8,LA PLATA AERO
2031-11-09,17.5,-2.4,LA QUIACA OBSERVATORIO
2031-11-09,17.1,11,LA RIOJA AERO
2031-11-09,16.6,8,LABOULAYE AERO
2031-11-09,11.5,3,LAS FLORES
2031-11-09,22,15.8,LAS LOMITAS
2031-11-09,9,-3.7,MALARGUE AERO
2031-11-09,6,-7.8,MAQUINCHAO
2031-11-09,9.2,0.5,MAR DEL PLATA AERO
2031-11-09,17,6.5,MARCOS JUAREZ AERO
2031-11-09,,5.5,MARIANO MORENO AERO
2031-11-09,14.2,4,MENDOZA AERO
2031-11-09,,3.2,MENDOZA OBSERVATORIO
2031-11-09,20.2,12,MERCEDES AERO (CTES)
2031-11-09,,5,MERLO AERO
2031-11-09,17.1,11.4,METAN
2031-11-09,18.6,9.8,MONTE CASEROS AERO
2031-11-09,15.5,4.8,MORON AERO
2031-11-09,8.5,-0.3,NEUQUEN AERO
2031-11-09,13.3,6.3,NUEVE DE JULIO
2031-11-09,,15.3,OBERA
2031-11-09,10.3,-0.1,OLAVARRIA AERO
2031-11-09,24.8,16.1,ORAN AERO
2031-11-09,17.5,7.9,PARANA AERO
2031-11-09,6.4,-5.1,PASO DE INDIOS
2031-11-09,19.9,12.9,PASO DE LOS LIBRES AERO
2031-11-09,12.5,3.2,PEHUAJO AERO
2031-11-09,4.5,,PERITO MORENO AERO
2031-11-09,10.2,-0.2,PIGUE AERO
2031-11-09,17.6,5.1,PILAR OBSERVATORIO
2031-11-09,21.4,17.1,POSADAS AERO
2031-11-09,21.8,15.2,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2031-11-09,5.6,0.8,PUERTO DESEADO AERO
2031-11-09,8.4,-2.5,PUERTO MADRYN AERO
2031-11-09,13.2,4.5,PUNTA INDIO B.A.
2031-11-09,19,8,RAFAELA AERO
2031-11-09,20.7,12.2,RECONQUISTA AERO
2031-11-09,19.1,14.9,RESISTENCIA AERO
2031-11-09,17,4.2,RIO CUARTO AERO
2031-11-09,2.8,-0.3,RIO GALLEGOS AERO
2031-11-09,2,-6.2,RIO GRANDE B.A.
2031-11-09,24,15.3,RIVADAVIA
2031-11-09,17,9.1,ROSARIO AERO
2031-11-09,15.3,10.2,SALTA AERO
2031-11-09,9.5,1.2,SAN ANTONIO OESTE AERO
2031-11-09,16.3,6.8,SAN FERNANDO AERO
2031-11-09,11.2,6,SAN JUAN AERO
2031-11-09,4.3,0.3,SAN JULIAN AERO
2031-11-09,13.6,2.9,SAN LUIS AERO
2031-11-09,14.8,2.1,SAN MARTIN (MZA)
2031-11-09,12.8,0.6,SAN RAFAEL AERO
2031-11-09,3.5,-0.5,SANTA CRUZ AERO
2031-11-09,11.6,3,SANTA ROSA AERO
2031-11-09,12.9,1,SANTA ROSA DE CONLARA AERO
2031-11-09,22.2,14,SANTIAGO DEL ESTERO AERO
2031-11-09,18.5,7.1,SAUCE VIEJO AERO
2031-11-09,19.3,7.6,SUNCHALES AERO
2031-11-09,9.5,3.6,TANDIL AERO
2031-11-09,22.5,13.5,TARTAGAL AERO
2031-11-09,19.6,14,TERMAS DE RIO HONDO AERO
2031-11-09,15,5.5,TINOGASTA
2031-11-09,9,-1.8,TRELEW AERO
2031-11-09,14.5,3.1,TRENQUE LAUQUEN
2031-11-09,10.2,2.7,TRES ARROYOS
2031-11-09,18.2,12.2,TUCUMAN AERO
2031-11-09,2.2,-1.8,USHUAIA AERO
2031-11-09,11,1,USPALLATA
2031-11-09,15.5,7,VENADO TUERTO AERO
2031-11-09,16.7,4.4,VICTORICA
2031-11-09,9.9,1.4,VIEDMA AERO
2031-11-09,17.2,7.8,VILLA DE MARIA DEL RIO SECO
2031-11-09,14.5,4.3,VILLA DOLORES AERO
2031-11-09,10,,VILLA GESELL AERO
2031-11-09,16.6,1.3,VILLA REYNOLDS AERO
2031-10-30,18,11.5,AEROPARQUE AERO
2031-10-30,12.8,3.6,AZUL AERO
2031-10-30,13.8,2.7,BAHIA BLANCA AERO
2031-10-30,4.4,-2.4,BARILOCHE AERO
2031-10-30,-18,-29.1,BASE BELGRANO II
2031-10-30,-3.4,-10,BASE CARLINI (EX JUBANY)
2031-10-30,-10,-16.3,BASE ESPERANZA
2031-10-30,-11.2,-22.7,BASE MARAMBIO
2031-10-30,-2.4,-22.1,BASE ORCADAS
2031-10-30,-8.4,-15.8,BASE SAN MARTIN
2031-10-30,11.8,2,BENITO JUAREZ
2031-10-30,22.5,16.1,BERNARDO DE IRIGOYEN AERO
2031-10-30,11.7,4,BOLIVAR AERO
2031-10-30,18.6,9,BUENOS AIRES OBSERVATORIO
2031-10-30,18,6,CAMPO DE MAYO AERO
2031-10-30,24.8,7.9,CATAMARCA AERO
2031-10-30,22.1,9,CERES AERO
2031-10-30,21,6,CHAMICAL AERO
2031-10-30,5.5,-1.5,CHAPELCO AERO
2031-10-30,18,5,CHEPES
2031-10-30,,,CHILECITO AERO
2031-10-30,6.6,2.4,COMODORO RIVADAVIA AERO
2031-10-30,20.8,11.4,CONCORDIA AERO
2031-10-30,18,3.1,CORDOBA AERO
2031-10-30,19,7.1,CORDOBA OBSERVATORIO
2031-10-30,12.9,0.1,CORONEL SUAREZ AERO
2031-10-30,23.1,17,CORRIENTES AERO
2031-10-30,13.2,7.1,DOLORES AERO
2031-10-30,7.7,0.3,EL BOLSON AERO
2031-10-30,3.9,-1.1,EL CALAFATE AERO
2031-10-30,18,4.8,EL PALOMAR AERO
2031-10-30,,10,ESCUELA DE AVIACION MILITAR AERO
2031-10-30,5.9,-6.7,ESQUEL AERO
2031-10-30,17.3,7,EZEIZA AERO
2031-10-30,27.3,19.1,FORMOSA AERO
2031-10-30,12.1,2,GENERAL PICO AERO
2031-10-30,3.6,-0.5,GOBERNADOR GREGORES AERO
2031-10-30,18.6,9.5,GUALEGUAYCHU AERO
2031-10-30,29,20.6,IGUAZU AERO
2031-10-30,22.4,18,ITUZAINGO
2031-10-30,,,JACHAL
2031-10-30,21.5,9.6,JUJUY AERO
2031-10-30,18.4,9.2,JUJUY U N
2031-10-30,15.8,7.8,JUNIN AERO
2031-10-30,17.2,5.8,LA PLATA AERO
2031-10-30,17.5,-4.1,LA QUIACA OBSERVATORIO
2031-10-30,21.1,8.5,LA RIOJA AERO
2031-10-30,16.6,5,LABOULAYE AERO
2031-10-30,13.5,5.5,LAS FLORES
2031-10-30,26.3,18,LAS LOMITAS
2031-10-30,7.6,-3.8,MALARGUE AERO
2031-10-30,5.5,-3,MAQUINCHAO
2031-10-30,13.9,5,MAR DEL PLATA AERO
2031-10-30,18.5,2.8,MARCOS JUAREZ AERO
2031-10-30,,6,MARIANO MORENO AERO
2031-10-30,15.2,7.4,MENDOZA AERO
2031-10-30,,6.4,MENDOZA OBSERVATORIO
2031-10-30,22.2,12,MERCEDES AERO (CTES)
2031-10-30,,7,MERLO AERO
2031-10-30,17,9.5,METAN
2031-10-30,22.5,12.1,MONTE CASEROS AERO
2031-10-30,17.4,7.3,MORON AERO
2031-10-30,13.2,-2.5,NEUQUEN AERO
2031-10-30,14.1,7,NUEVE DE JULIO
2031-10-30,,,OBERA
2031-10-30,11.3,1.7,OLAVARRIA AERO
2031-10-30,22.8,15.4,ORAN AERO
2031-10-30,19.4,10.9,PARANA AERO
2031-10-30,5.2,-0.4,PASO DE INDIOS
2031-10-30,22,14.8,PASO DE LOS LIBRES AERO
2031-10-30,12.8,4.1,PEHUAJO AERO
2031-10-30,,-1,PERITO MORENO AERO
2031-10-30,11.3,1.8,PIGUE AERO
2031-10-30,19.2,4.9,PILAR OBSERVATORIO
2031-10-30,26.3,21.2,POSADAS AERO
2031-10-30,24.6,15.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2031-10-30,5.5,1.8,PUERTO DESEADO AERO
2031-10-30,7.4,1.2,PUERTO MADRYN AERO
2031-10-30,16.5,6,PUNTA INDIO B.A.
2031-10-30,21,9.6,RAFAELA AERO
2031-10-30,22,12.1,RECONQUISTA AERO
2031-10-30,24.4,16.2,RESISTENCIA AERO
2031-10-30,16.1,3.7,RIO CUARTO AERO
2031-10-30,3.3,-0.8,RIO GALLEGOS AERO
2031-10-30,3,-2,RIO GRANDE B.A.
2031-10-30,25,15.8,RIVADAVIA
2031-10-30,19.2,6,ROSARIO AERO
2031-10-30,18.1,6.5,SALTA AERO
2031-10-30,13,-1.8,SAN ANTONIO OESTE AERO
2031-10-30,18.1,5.2,SAN FERNANDO AERO
2031-10-30,15.5,4.5,SAN JUAN AERO
2031-10-30,4.3,1.7,SAN JULIAN AERO
2031-10-30,18,4.1,SAN LUIS AERO
2031-10-30,14.8,5,SAN MARTIN (MZA)
2031-10-30,11,2.6,SAN RAFAEL AERO
2031-10-30,4.2,-0.2,SANTA CRUZ AERO
2031-10-30,11.6,4.4,SANTA ROSA AERO
2031-10-30,20,-0.4,SANTA ROSA DE CONLARA AERO
2031-10-30,23,5.4,SANTIAGO DEL ESTERO AERO
2031-10-30,21.6,9,SAUCE VIEJO AERO
2031-10-30,21.6,9.4,SUNCHALES AERO
2031-10-30,12.7,3.4,TANDIL AERO
2031-10-30,23,14,TARTAGAL AERO
2031-10-30,20.7,9.5,TERMAS DE RIO HONDO AERO
2031-10-30,22.5,3.5,TINOGASTA
2031-10-30,9.5,2.4,TRELEW AERO
2031-10-30,13.3,5.5,TRENQUE LAUQUEN
2031-10-30,13.4,5.6,TRES ARROYOS
2031-10-30,19.3,9.2,TUCUMAN AERO
2031-10-30,3.3,0.2,USHUAIA AERO
2031-10-30,15,,USPALLATA
2031-10-30,17,6.5,VENADO TUERTO AERO
2031-10-30,,,VICTORICA
2031-10-30,11.2,1.9,VIEDMA AERO
